X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.29827927,44.94881103,20827060,20-299734,2020/11/29 14:50:36+00,Check the Welfare ,Yes,OD      ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,White,Male,45,Other                                                                          ,5,Lowry Hill East
-93.25178218,44.97482937,20835406,20-299431,2020/11/29 01:06:37+00,Assault in Progress ,Yes,DASLT5  ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,25,Tensed                                                                         ,1,Downtown East
-93.28323099,44.96460873,20822531,20-299324,2020/11/28 22:10:44+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,26,Other                                                                          ,1,Loring Park
-93.28323099,44.96460873,20822685,20-299324,2020/11/28 22:10:44+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Push Away,Black,Male,26,Other                                                                          ,1,Loring Park
-93.28323099,44.96460873,20834132,20-299324,2020/11/28 22:10:44+00,Emotionally Disturb Person ,Yes,CIC     ,No,3,PERSON IN CRISIS                                       ,2,Bodily Force,Body Weight Pin,Black,Male,26,Tensed                                                                         ,1,Loring Park
-93.28323099,44.96460873,20834474,20-299324,2020/11/28 22:10:44+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,Black,Male,26,Other                                                                          ,1,Loring Park
-93.27204885,44.97154605,20823846,20-299176,2020/11/28 18:40:38+00,Unknown Trouble ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,2,Bodily Force,Body Weight Pin,Black,Male,25,Other                                                                          ,1,Downtown West
-93.27204885,44.97154605,20827165,20-299176,2020/11/28 18:40:38+00,Unknown Trouble ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,25,Other                                                                          ,1,Downtown West
-93.25179994,44.95553711,20823277,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK  ,Yes,1,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Native American,Male,30,Fled in a Vehicle                                                              ,3,East Phillips
-93.25179994,44.95553711,20823383,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK  ,Yes,4,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Native American,Male,30,Fled in a Vehicle                                                              ,3,East Phillips
-93.25179994,44.95553711,20825386,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK  ,Yes,4,SUSPECT                                                ,1,Bodily Force,Knee,Native American,Male,30,Fled in a Vehicle                                                              ,3,East Phillips
-93.25179994,44.95553711,20825491,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK  ,Yes,1,SUSPECT                                                ,1,Bodily Force,Knee,Native American,Male,30,Fled in a Vehicle                                                              ,3,East Phillips
-93.25179994,44.95553711,20825607,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK  ,Yes,2,ARRESTEE                                               ,1,Bodily Force,Push Away,Black,Male,31,Fled in a Vehicle                                                              ,3,East Phillips
-93.25179994,44.95553711,20830852,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK  ,Yes,6,ARRESTEE                                               ,1,Taser,Red Dot,Black,Male,31,Fled in a Vehicle                                                              ,3,East Phillips
-93.25179994,44.95553711,20834131,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK  ,Yes,1,SUSPECT                                                ,1,Bodily Force,Punch,Native American,Male,30,Fled in a Vehicle                                                              ,3,East Phillips
-93.25179994,44.95553711,20834237,20-298833,2020/11/28 08:18:10+00,Motor Vehicle Chase ,No,CARJCK  ,Yes,4,SUSPECT                                                ,1,Bodily Force,Punch,Native American,Male,30,Fled in a Vehicle                                                              ,3,East Phillips
-93.27023285,44.92060378,20832426,20-298777,2020/11/28 03:28:54+00,Unknown Trouble ,Yes,FORCE   ,No,1,OTHER                                                  ,1,Taser,Display,White,Male,54,Assaulted Officer                                                              ,3,Regina
-93.28721804,45.0129579,20822425,20-298766,2020/11/28 02:34:11+00,Domestic ,Yes,WT      ,No,8,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Female,22,Fled on Foot                                                                   ,4,Hawthorne
-93.28721804,45.0129579,20823951,20-298766,2020/11/28 02:34:11+00,Domestic ,Yes,WT      ,No,4,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Female,22,Other                                                                          ,4,Hawthorne
-93.28721804,45.0129579,20832320,20-298766,2020/11/28 02:34:11+00,Domestic ,Yes,WT      ,No,7,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Female,22,Verbal Non-Compliance                                                          ,4,Hawthorne
-93.28721804,45.0129579,20834510,20-298766,2020/11/28 02:34:11+00,Domestic ,Yes,WT      ,No,4,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Female,22,Other                                                                          ,4,Hawthorne
-93.27718275,44.96090578,20823382,20-298482,2020/11/27 18:41:56+00,Check the Welfare ,Yes,CIC     ,No,3,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,25,Other                                                                          ,5,Whittier
-93.27718275,44.96090578,20825362,20-298482,2020/11/27 18:41:56+00,Check the Welfare ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,25,Tensed                                                                         ,5,Whittier
-93.27718275,44.96090578,20825468,20-298482,2020/11/27 18:41:56+00,Check the Welfare ,Yes,CIC     ,No,4,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,25,Tensed                                                                         ,5,Whittier
-93.27718275,44.96090578,20831320,20-298482,2020/11/27 18:41:56+00,Check the Welfare ,Yes,CIC     ,No,4,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,White,Male,25,Tensed                                                                         ,5,Whittier
-93.26763786,44.94047824,20822066,20-298104,2020/11/27 06:25:17+00,Damage Property-In Progress,Yes,DAMPRP  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,28,Tensed                                                                         ,3,Central
-93.26763786,44.94047824,20822530,20-298104,2020/11/27 06:25:17+00,Damage Property-In Progress,Yes,DAMPRP  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,28,Tensed                                                                         ,3,Central
-93.26763786,44.94047824,20823971,20-298104,2020/11/27 06:25:17+00,Damage Property-In Progress,Yes,DAMPRP  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,28,Tensed                                                                         ,3,Central
-93.26763786,44.94047824,20825361,20-298104,2020/11/27 06:25:17+00,Damage Property-In Progress,Yes,DAMPRP  ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,White,Male,28,Tensed                                                                         ,3,Central
-93.26763786,44.94047824,20829892,20-298104,2020/11/27 06:25:17+00,Damage Property-In Progress,Yes,DAMPRP  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,28,Tensed                                                                         ,3,Central
-93.24432628,44.98583545,20823631,20-298077,2020/11/27 04:22:46+00,Bait Vehicle Auto Theft ,No,BAITV   ,No,1,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,15,Other                                                                          ,2,Marcy Holmes
-93.24432628,44.98583545,20823736,20-298077,2020/11/27 04:22:46+00,Bait Vehicle Auto Theft ,No,BAITV   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,15,Other                                                                          ,2,Marcy Holmes
-93.28296447,44.95463884,20823630,20-298027,2020/11/27 01:28:31+00,Poss Personal Injury Acc ,Yes,ASLT4   ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Female,23,Assaulted Officer                                                              ,5,Whittier
-93.24733737,45.01406587,20834052,20-297977,2020/11/26 23:09:20+00,Burglary Biz - In Progress ,No,WT      ,No,1,ARRESTEE                                               ,1,Taser,Red Dot,White,Male,48,Commission of a Crime                                                          ,2,Audubon Park
-93.30898629,44.97536093,20823614,20-297963,2020/11/26 22:54:44+00,Assist Other Agency ,No,AOA     ,No,2,SUBJECT                                                ,5,Taser,Red Dot,Black,Male,17,Fled on Foot                                                                   ,4,Bryn - Mawr
