X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.30196117,44.98933504,20828124,19-376845,2019/12/26 13:44:08+00,Traffic Law Enforcement ,No,DAR     ,No,1,PASSENGER                                              ,1,Bodily Force,Takedown,Black,Male,38,Other                                                                          ,4,Near - North
-93.27881908,44.9784072,20821107,19-375831,2019/12/24 21:28:51+00,Unwanted Person ,Yes,OBSTRU  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Female,28,Tensed                                                                         ,1,Downtown West
-93.27881908,44.9784072,20834221,19-375831,2019/12/24 21:28:51+00,Unwanted Person ,Yes,OBSTRU  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Female,28,Tensed                                                                         ,1,Downtown West
-93.28808845,44.95004824,20822466,19-375167,2019/12/23 23:54:27+00,Assault in Progress ,Yes,CIC     ,No,3,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,28,Tensed                                                                         ,5,Whittier
-93.28126751,44.96000811,20828010,19-374106,2019/12/22 18:15:06+00,Music-Loud ,Yes,NARC    ,No,2,ARRESTEE                                               ,1,Chemical Irritant,Personal Mace,Black,Male,31,Other                                                                          ,5,Whittier
-93.30958986,45.02318304,20820842,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.30958986,45.02318304,20821310,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,1,ARRESTEE                                               ,1,Bodily Force,Push Away,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.30958986,45.02318304,20822360,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.30958986,45.02318304,20822411,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,3,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.30958986,45.02318304,20824413,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.30958986,45.02318304,20825950,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,1,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.30958986,45.02318304,20826105,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,3,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.30958986,45.02318304,20827904,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.30958986,45.02318304,20834227,19-373650,2019/12/22 01:52:01+00,Stabbing ,Yes,ASLT2   ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,25,Assaulted Officer                                                              ,4,Cleveland
-93.27310907,44.97918668,20821415,19-373603,2019/12/22 00:31:18+00,Unknown Trouble ,No,DISCON  ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,Black,Male,23,Tensed                                                                         ,1,Downtown West
-93.27310907,44.97918668,20822172,19-373603,2019/12/22 00:31:18+00,Unknown Trouble ,No,DISCON  ,No,1,ARRESTEE                                               ,1,Chemical Irritant,Personal Mace,Black,Male,23,Tensed                                                                         ,1,Downtown West
-93.27310907,44.97918668,20822576,19-373603,2019/12/22 00:31:18+00,Unknown Trouble ,No,DISCON  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,23,Tensed                                                                         ,1,Downtown West
-93.27310907,44.97918668,20827990,19-373603,2019/12/22 00:31:18+00,Unknown Trouble ,No,DISCON  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,23,Verbal Non-Compliance                                                          ,1,Downtown West
-93.27310907,44.97918668,20833749,19-373603,2019/12/22 00:31:18+00,Unknown Trouble ,No,DISCON  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,23,Tensed                                                                         ,1,Downtown West
-93.22869457,44.97417911,20821353,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,4,ARRESTEE                                               ,3,Bodily Force,Body Weight Pin,Black,Male,21,Fled on Foot                                                                   ,2,University of Minnesota
-93.22869457,44.97417911,20821360,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,4,ARRESTEE                                               ,3,Maximal Restraint Technique,Side Recovery Position,Black,Male,21,Fled on Foot                                                                   ,2,University of Minnesota
-93.22869457,44.97417911,20821466,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,4,ARRESTEE                                               ,3,Taser,Touch,Black,Male,21,Fled on Foot                                                                   ,2,University of Minnesota
-93.22869457,44.97417911,20822465,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,2,ARRESTEE                                               ,4,Taser,Display,Black,Male,20,Fled on Foot                                                                   ,2,University of Minnesota
-93.22869457,44.97417911,20822516,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,6,ARRESTEE                                               ,3,Bodily Force,Body Weight Pin,Black,Male,21,Fled on Foot                                                                   ,2,University of Minnesota
-93.22869457,44.97417911,20825999,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,5,ARRESTEE                                               ,4,Maximal Restraint Technique,Not Side Recovery Position,Black,Male,20,Verbal Non-Compliance                                                          ,2,University of Minnesota
-93.22869457,44.97417911,20826055,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,3,ARRESTEE                                               ,4,Bodily Force,Body Weight Pin,Black,Male,20,Other                                                                          ,2,University of Minnesota
-93.22869457,44.97417911,20828009,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,5,ARRESTEE                                               ,4,Taser,Red Dot,Black,Male,20,Verbal Non-Compliance                                                          ,2,University of Minnesota
-93.22869457,44.97417911,20828943,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,No,3,ARRESTEE                                               ,4,Bodily Force,Push Away,Black,Male,20,Other                                                                          ,2,University of Minnesota
-93.22869457,44.97417911,20835266,19-371834,2019/12/20 01:45:15+00,Attempt Pick-Up ,No,FINFO   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,19,Assaulted Officer                                                              ,2,University of Minnesota
-93.20893775,44.93157588,20822359,19-371730,2019/12/19 22:48:01+00,Damage Property-In Progress,Yes,DAMMV   ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,White,Female,27,Commission of a Crime                                                          ,3,Howe
-93.20893775,44.93157588,20829048,19-371730,2019/12/19 22:48:01+00,Damage Property-In Progress,Yes,DAMMV   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Female,27,Commission of a Crime                                                          ,3,Howe
-93.29925595,44.98055666,20821465,19-369140,2019/12/17 01:48:30+00,Poss Personal Injury Acc ,Yes,DWIREF  ,No,1,ARRESTEE                                               ,1,Bodily Force,Push Away,Black,Male,29,Other                                                                          ,4,Harrison
-93.30451616,44.98118176,20820736,19-367433,2019/12/14 20:45:55+00,Unknown Trouble ,Yes,MISC    ,No,1,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,Black,Male,39,Tensed                                                                         ,4,Harrison
-93.23614936,44.96539717,20821309,19-366909,2019/12/14 05:11:07+00,Fight ,Yes,ASLT5   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,21,Verbal Non-Compliance                                                          ,1,Cedar Riverside
-93.23614936,44.96539717,20821414,19-366909,2019/12/14 05:11:07+00,Fight ,Yes,ASLT5   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,21,Verbal Non-Compliance                                                          ,1,Cedar Riverside
-93.23614936,44.96539717,20824028,19-366909,2019/12/14 05:11:07+00,Fight ,Yes,ASLT5   ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,21,Verbal Non-Compliance                                                          ,1,Cedar Riverside
-93.23614936,44.96539717,20834326,19-366909,2019/12/14 05:11:07+00,Fight ,Yes,ASLT5   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,21,Verbal Non-Compliance                                                          ,1,Cedar Riverside
-93.25276672,45.01316196,20821212,19-366540,2019/12/13 19:16:05+00,Traffic Law Enforcement ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Female,20,Other                                                                          ,2,Holland
-93.25276672,45.01316196,20825494,19-366540,2019/12/13 19:16:05+00,Traffic Law Enforcement ,No,NARC    ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Native American,Female,20,Other                                                                          ,2,Holland
-93.25276672,45.01316196,20827884,19-366540,2019/12/13 19:16:05+00,Traffic Law Enforcement ,No,NARC    ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Female,20,Other                                                                          ,2,Holland
-93.25276672,45.01316196,20830300,19-366540,2019/12/13 19:16:05+00,Traffic Law Enforcement ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Native American,Female,20,Other                                                                          ,2,Holland
-93.25276672,45.01316196,20835371,19-366540,2019/12/13 19:16:05+00,Traffic Law Enforcement ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Native American,Female,20,Other                                                                          ,2,Holland
